schema_version	status	latest	organism	assembly	upstream	downstream	jaspar_release	tax_group	background_version	artifact	artifact_sha256	motif_count	promoter_count	annotation_hash	promoter_hash	motif_hash	annotation_snapshot	annotation_source	annotation_retrieved_at	scoring_spec	pscanr_version	pscanr_commit	bioc_version	generated_at
1	validated	TRUE	hs	hs1	450	50	2024	vertebrates	2	backgrounds/J2024_hs1_450u_50d_UCSC.psbg2.txt	3c366be416b98f971285ad3997d2d077fe20dc22e69a74c568b830e25825bd47	879	39500	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	12cc8fdd1c35242bb98e1a3fb1b2f8383e810dc9fa3fc9c18ecb58f1dcd403ce	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hs1_450u_50d_12cc8fdd1c35242b.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:15:42 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:15:42 UTC
1	validated	TRUE	hs	hs1	500	0	2024	vertebrates	2	backgrounds/J2024_hs1_500u_0d_UCSC.psbg2.txt	07381af854b8db2853d3e582cbc216f2189ea58b1b7a8c6f9ce90f7fe8cfec4f	879	39503	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	5cad79dee764c4c5a88fb96075f4b25b415edbc7fc7722c350859518805f710d	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hs1_500u_0d_5cad79dee764c4c5.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:28:04 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:28:04 UTC
1	validated	TRUE	hs	hs1	950	50	2024	vertebrates	2	backgrounds/J2024_hs1_950u_50d_UCSC.psbg2.txt	4fc5a3251a6038a29586975ee7bdc223fd2eb6e3b9bdb27d42cf733536585f3a	879	39591	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	8bc67072cf43add3fe6582e1eaeaa8a2fcab4f5203ca8c814d26ba644b4bd20a	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hs1_950u_50d_8bc67072cf43add3.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:50:18 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:50:18 UTC
1	validated	TRUE	hs	hs1	1000	0	2024	vertebrates	2	backgrounds/J2024_hs1_1000u_0d_UCSC.psbg2.txt	05ae44060f40de51af61f56c570fe6840937cfacb5f2498b36ce13d3ef22611e	879	39591	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	d6e10e0ffddc16866f6b75aa4a7d4ca97cf80a658f3d7d88a678144eabe70330	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hs1_1000u_0d_d6e10e0ffddc1686.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 14:13:50 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:13:50 UTC
1	validated	TRUE	mm	mm10	200	50	2024	vertebrates	2	backgrounds/J2024_mm10_200u_50d_UCSC.psbg2.txt	b6972a9698ed3496f08ea4a7735123db413f461990db73e024409aa4727a64b2	879	31383	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	dd28d3555b2f296bc1755fbf38029858a3c125509aa461186430cd58be08a539	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm10_200u_50d_dd28d3555b2f296b.rds	ncbiRefSeqCurated	2026-08-04 14:19:51 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:19:51 UTC
1	validated	TRUE	mm	mm10	450	50	2024	vertebrates	2	backgrounds/J2024_mm10_450u_50d_UCSC.psbg2.txt	4a38cf31ea214c3553d982beb11775a45cbad6ba3d83d0bcc1223fc8fae07029	879	31440	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	4d662cc9f56c7db24e86eafad23c7989f3038d6875853d353cda785935243690	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm10_450u_50d_4d662cc9f56c7db2.rds	ncbiRefSeqCurated	2026-08-04 14:31:18 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:31:18 UTC
1	validated	TRUE	mm	mm10	500	0	2024	vertebrates	2	backgrounds/J2024_mm10_500u_0d_UCSC.psbg2.txt	64dd42754af4ac08d407717e91f1ba776ab628ce19f819f4d12d1af50f82976c	879	31443	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	5421f7342a03f2338340d446b4968e0fcee371d4012928e3077599c7bf77fa69	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm10_500u_0d_5421f7342a03f233.rds	ncbiRefSeqCurated	2026-08-04 14:41:54 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:41:54 UTC
1	validated	TRUE	mm	mm10	950	50	2024	vertebrates	2	backgrounds/J2024_mm10_950u_50d_UCSC.psbg2.txt	686766b034479c952efa82f65dc4e8bb729561ea9d4395451e9dbcddac69f950	879	31504	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	7d72219478c907de44761095e63d01a605f75404f616effa41ed626545713925	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm10_950u_50d_7d72219478c907de.rds	ncbiRefSeqCurated	2026-08-04 15:01:50 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:01:50 UTC
1	validated	TRUE	mm	mm10	1000	0	2024	vertebrates	2	backgrounds/J2024_mm10_1000u_0d_UCSC.psbg2.txt	0bfed7c268f994121a2c4b54293349d223d42cb18b422fb97f39e2047e3ee237	879	31508	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	a99159a0fb2af589a2751547ac95036081e197f57aa3375e6b68d524395dab7c	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm10_1000u_0d_a99159a0fb2af589.rds	ncbiRefSeqCurated	2026-08-04 15:21:15 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:21:15 UTC
1	validated	TRUE	mm	mm39	200	50	2024	vertebrates	2	backgrounds/J2024_mm39_200u_50d_UCSC.psbg2.txt	7a281efdefe9284783f902714e5d62843616c5761d1def195d4e84f61a545f85	879	33248	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	5d0d312e51f3b84ad6359d1830ec2dd32be9aae850b0c7227285d02fddb4f21f	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm39_200u_50d_5d0d312e51f3b84a.rds	ncbiRefSeqCurated	2026-08-04 15:27:02 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:27:02 UTC
1	validated	TRUE	mm	mm39	450	50	2024	vertebrates	2	backgrounds/J2024_mm39_450u_50d_UCSC.psbg2.txt	246d96341f3546a56d4ceb1ad059542f50047362b79bb0901f14ce8e569be681	879	33308	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	9cbd0f8ab0d09afe28da6f6ab89d0c1949f9295254984eaf82f5c9271467516b	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm39_450u_50d_9cbd0f8ab0d09afe.rds	ncbiRefSeqCurated	2026-08-04 15:38:59 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:38:59 UTC
1	validated	TRUE	mm	mm39	500	0	2024	vertebrates	2	backgrounds/J2024_mm39_500u_0d_UCSC.psbg2.txt	78dd94f7437a4cd87b015b1eace97f1344bc2af7ee2197a734cfe32344a0e8f5	879	33312	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	a07617e0867d9f347dab24d2cb17ee8ce72b15dd8b7719ac3a2bd411894e1fbf	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm39_500u_0d_a07617e0867d9f34.rds	ncbiRefSeqCurated	2026-08-04 15:51:10 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:51:10 UTC
1	validated	TRUE	mm	mm39	950	50	2024	vertebrates	2	backgrounds/J2024_mm39_950u_50d_UCSC.psbg2.txt	80db059af61e5e09a5ac0735de6e685930591705c881647951054830fc0503fd	879	33374	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	527e2097b72a88f76adbc675004be9b466b05ec83889d655ce4c0d2f84e2af9e	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm39_950u_50d_527e2097b72a88f7.rds	ncbiRefSeqCurated	2026-08-04 16:11:28 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:11:28 UTC
1	validated	TRUE	mm	mm39	1000	0	2024	vertebrates	2	backgrounds/J2024_mm39_1000u_0d_UCSC.psbg2.txt	874ae59955fb8cfcb659fa1f3bd87e5b1e0c5c88eaa39531a9f7e00349d03091	879	33378	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	e33a9e53ca443bed2a4f4a66f275cd31a75e3e669e5d179a25026dbf97478699	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/mm39_1000u_0d_e33a9e53ca443bed.rds	ncbiRefSeqCurated	2026-08-04 16:31:54 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:31:54 UTC
1	validated	TRUE	sc	sacCer3	200	50	2024	fungi	2	backgrounds/J2024_sacCer3_200u_50d_UCSC.psbg2.txt	1631345c12c0e330337f43235305c2b11655476a7c680835121f76035bbac264	178	6544	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	9349a7cb5404c821f4ce4f7b20965c4ad5dbb7a028047921c6f72b930bbbc2db	f67a6d6ca50d7efc58466aeb4c726db50cedd27028755b54da65fac0f0ee5141	annotation_snapshots/sacCer3_200u_50d_9349a7cb5404c821.rds	sgdGene	2026-08-04 16:45:26 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:45:26 UTC
1	validated	TRUE	sc	sacCer3	450	50	2024	fungi	2	backgrounds/J2024_sacCer3_450u_50d_UCSC.psbg2.txt	73e68407607ca504c5bfddb7d4e9c5ebaa97ba15ae0ebb13eba2c2bdd5bcf160	178	6570	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	a1db15c302d42b97b8b37ef4a70f6aa12bef151cbea0018180aabf588a5eb8dd	f67a6d6ca50d7efc58466aeb4c726db50cedd27028755b54da65fac0f0ee5141	annotation_snapshots/sacCer3_450u_50d_a1db15c302d42b97.rds	sgdGene	2026-08-04 16:46:17 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:46:17 UTC
1	validated	TRUE	sc	sacCer3	500	0	2024	fungi	2	backgrounds/J2024_sacCer3_500u_0d_UCSC.psbg2.txt	ae0cf079455d103d52ba893a7f1e6e5ec8ce8b012099d4153c80e28dbc5ab361	178	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	54cf689fdd0b9daad4875c362b4b55434cdd4c70d0c6c414b1d01056be396cb8	f67a6d6ca50d7efc58466aeb4c726db50cedd27028755b54da65fac0f0ee5141	annotation_snapshots/sacCer3_500u_0d_54cf689fdd0b9daa.rds	sgdGene	2026-08-04 16:47:10 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:47:10 UTC
1	validated	TRUE	sc	sacCer3	950	50	2024	fungi	2	backgrounds/J2024_sacCer3_950u_50d_UCSC.psbg2.txt	4f39b75dff44826474c98ab177db3cfc1a110da761d903d5b5360de8ad7e1c0d	178	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	8d6d3e76b76ec7e2e9d767976cd5734178d816b4ba9d78a7d427ab83bf68157a	f67a6d6ca50d7efc58466aeb4c726db50cedd27028755b54da65fac0f0ee5141	annotation_snapshots/sacCer3_950u_50d_8d6d3e76b76ec7e2.rds	sgdGene	2026-08-04 16:48:23 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:48:23 UTC
1	validated	TRUE	sc	sacCer3	1000	0	2024	fungi	2	backgrounds/J2024_sacCer3_1000u_0d_UCSC.psbg2.txt	9673ada16dc257064320263ee4941a02e8486ab5462df3c736aa62c9e65f5241	178	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	4c0d9d25a1a6f05e87c4cc44adbe0f299730cee48d1e5ec08c97d230beafafb2	f67a6d6ca50d7efc58466aeb4c726db50cedd27028755b54da65fac0f0ee5141	annotation_snapshots/sacCer3_1000u_0d_4c0d9d25a1a6f05e.rds	sgdGene	2026-08-04 16:49:37 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:49:37 UTC
1	validated	TRUE	at	TAIR9	200	50	2024	plants	2	backgrounds/J2024_TAIR9_200u_50d_TAIR.psbg2.txt	1459bf5f91f07b0ce76f569df5082e1c9e88600c71a0bf4d95fe4d0ff766f1f9	805	36331	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	dbd7d029ae8be7cd91214ce1972458c7175720e74f9866e72f6faa6a909a04af	ce3adfb94e3a19e3db37bc1c88a99a09933845a7a1f7eafad9f7a5a00fae58d4	annotation_snapshots/TAIR9_200u_50d_dbd7d029ae8be7cd.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 16:54:45 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:54:45 UTC
1	validated	TRUE	at	TAIR9	450	50	2024	plants	2	backgrounds/J2024_TAIR9_450u_50d_TAIR.psbg2.txt	9897d45487fd166de17119735bf8cb33c82a627e1ce16d97306bc7519048ada2	805	36368	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	386c50763de2bc8dde69442d05e399a4322903d64bdb3b9f30c1731c4e98fb66	ce3adfb94e3a19e3db37bc1c88a99a09933845a7a1f7eafad9f7a5a00fae58d4	annotation_snapshots/TAIR9_450u_50d_386c50763de2bc8d.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:04:26 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:04:26 UTC
1	validated	TRUE	at	TAIR9	500	0	2024	plants	2	backgrounds/J2024_TAIR9_500u_0d_TAIR.psbg2.txt	c9c74733abc74cc86859977c28bcfc6ddb86481a9be408ba5dffe85d5a1c7430	805	36371	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	394a22087789940987c669e35cfaf2677b3c99b5880a0c12e1954401653118b6	ce3adfb94e3a19e3db37bc1c88a99a09933845a7a1f7eafad9f7a5a00fae58d4	annotation_snapshots/TAIR9_500u_0d_394a220877899409.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:14:44 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:14:44 UTC
1	validated	TRUE	at	TAIR9	950	50	2024	plants	2	backgrounds/J2024_TAIR9_950u_50d_TAIR.psbg2.txt	cdb2f37941f1a2afe53a5372d6d010a89fab96115c0b3b7af7afa3e02c547808	805	36406	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	7ab3e5cc19986b1c6cd9fd0b7a670a57259bdcaf2155cbbb4d5681478fbb2946	ce3adfb94e3a19e3db37bc1c88a99a09933845a7a1f7eafad9f7a5a00fae58d4	annotation_snapshots/TAIR9_950u_50d_7ab3e5cc19986b1c.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:32:18 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:32:18 UTC
1	validated	TRUE	at	TAIR9	1000	0	2024	plants	2	backgrounds/J2024_TAIR9_1000u_0d_TAIR.psbg2.txt	e9ff5282cd0ccffd939f8b91e45a3b626705243f65ff894e43851511b250475f	805	36405	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	cff3236aa5cf9d592417cf95f63898e129f6567975eda5e600ef3f2c074d202b	ce3adfb94e3a19e3db37bc1c88a99a09933845a7a1f7eafad9f7a5a00fae58d4	annotation_snapshots/TAIR9_1000u_0d_cff3236aa5cf9d59.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:49:51 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:49:51 UTC
